Model,Username,User_Country,User_Province,User_City,User_PostalCode,Numpublication,NumPublicationAdoption,NumPublicationHelp,NumPublicationStray,NumComment,UserAge,Work,Studies,"Marital Status",Children,Housing,"Other Pets",NumPets,Gender,Specie,Chip,Sex,Race,Age,State
AnimalAdoption,Shela,Ecuador,Mallorca,Ecija,18851,1439,660,298,481,293,55,Sociólogo,"Finanzas, banca y seguros",,18,ground floor with garden,dog,11,female,hamster,yes,intact_female,Drever,20,sick
Animal,Jessie,Peru,Avila,Castile–La Mancha,21416,3877,1946,1577,354,401,3,Artesano,Bachillerato,single,17,triplex,cat,12,,turtles,,intact_female,Setter Inglés,9,dead
AnimalShelter,Florence,Colombia,Guipuzcoa,El Escorial,91151,3699,1760,1082,857,1295,55,Paramédico,Magisterio,separated,17,duplex,snake,20,,hamster,no,neutered_female,Azawakh,7,other
AnimalShelter,James,Mexico,Granada,Ourense,16706,2253,443,693,1117,97,57,Músico,Derecho,,7,flat,hamster,12,male,other,,castrated_male,Spaniel de Campo,12,other
AnimalShelter,Richard,Venezuela,Zaragoza,Úbeda,78053,2404,1971,211,222,1933,47,,Derecho,,13,,dog,7,female,other,no,intact_male,Alaskan malamute,1,unknown
AnimalShelter,Mary,India,Orense,L’Hospitalet de Llobregat,75848,2948,564,1986,398,402,61,Químico,Mercadotecnia y publicidad,relationship,14,ground floor,,12,other,snake,unknown,castrated_male,Seppala Siberiano,11,other
AnimalShelter,Karl,Guinea Ecuatorial,Pontevedra,Málaga,57471,3580,1517,1200,863,765,36,Secretaria,Derecho,relationship,19,flat,snake,9,other,dog,no,neutered_female,Hokkaido,12,adopted
AnimalShelter,Karol,Bolivia,Cantabria,Jaén,43124,2208,441,1757,10,1880,27,Técnico de sonido,Tecnologías de la información y comunicación,married,8,attic,dog,20,nobinary,cat,unknown,castrated_male,Sabueso Estirio de pelo duro,9,foster
Pages,Angela,Panama,Guipuzcoa,Cabra,94180,4549,1690,1834,1025,1656,40,Sociólogo,Negocios y comercio,,3,ground floor,cat,17,female,,,,,0,
PublicationAdoption,Wendy,Republica de Irlanda,Teruel,Almadén,30736,1229,235,761,233,1948,79,Cocinero,Administración y gestión de empresas,,17,studio,other,13,other,bunny,,castrated_male,Sabueso de Hannover,4,sick
AnimalAdoption,Jinny,Francia,Teruel,Santiago de Compostela,69012,3084,636,1527,921,815,17,Profesor,Ingeniería Informatica,married,8,apartment,,16,,dog,unknown,intact_female,Jack Russell terrier,11,vet
Pages,Barbara,El Salvador,Segovia,Ourense,47657,3366,1785,686,895,1262,20,Médico cirujano,ESO,,14,studio,cat,13,nobinary,,,,,0,
Pages,Kenneth,Bolivia,Asturias,Granada,25035,2591,495,1388,708,985,23,Paramédico,Ciencias políticas,separated,2,ground floor with garden,dog,2,,,,,,0,
Animal,Steven,Republica Dominicana,Lanzarote,Jerez de la Frontera,87127,2087,991,739,357,1333,46,Farmacólogo,Ingeniería química,,5,,turtles,6,nobinary,turtles,no,neutered_female,Clumber Spaniel,14,sick
AnimalAdoption,Sol,Alemania,Huelva,Peñarroya-Pueblonuevo,71609,1758,218,284,1256,1341,79,Periodista,Ciencias políticas,married,16,duplex,turtles,0,male,bunny,,neutered_female,Akita americano,13,adopted
PublicationAdoption,John,Panama,Zaragoza,Yecla,92754,3378,84,1933,1361,1709,88,Filólogo,"Finanzas, banca y seguros",divorced,13,,snake,4,other,turtles,no,unknow,Lagotto Romagnolo,11,healthy
Pages,Rafael,Guatemala,Alava,Valladolid,67480,4034,943,1223,1868,622,93,Electricista,Tecnología y protección del medio ambiente,divorced,12,ground floor,bunny,8,male,,,,,0,
AnimalAdoption,Denise,Bolivia,Almería,Ceuta (autonomous city),92122,1542,301,736,505,2,76,Físico,Tecnologías de la información y comunicación,divorced,19,semi-detached house,snake,7,other,dog,unknown,intact_male,Weimaraner,0,adopted
AnimalAdoption,Ellen,Colombia,Valladolid,Badajoz,53729,3059,485,782,1792,309,53,Historiador,Derecho,,20,duplex,cat,3,female,dog,no,intact_male,Alaskan malamute,20,sick
AnimalAdoption,Latasha,Guatemala,Sevilla,Lleida,18033,3382,1194,1874,314,586,83,Historiador,Ciencias políticas,single,19,,cat,1,female,dog,,intact_male,Spaniel Bretón,17,foster
PublicationAdoption,Jessica,Republica Dominicana,Barcelona,Manresa,18671,3349,1082,901,1366,1613,48,Técnico de sonido,Bellas artes,separated,10,detached house,cat,8,male,turtles,yes,intact_male,Laika de Siberia Occidental,4,vet
PublicationAdoption,Billy,Colombia,Avila,Tarragona,21552,2878,1377,25,1476,765,83,Computista,ESO,divorced,15,attic,dog,18,female,other,yes,intact_female,Lebrel Arabe (Sloughi),9,sick
Animal,Susan,Singapur,Vizcaya,Guadix,58502,2756,205,1414,1137,340,16,Contador,Trabajo y atención social,relationship,3,bungalows,other,7,nobinary,hamster,yes,unknow,Curly Coated Retriever,7,dead
AnimalAdoption,Joyce,España,La Palma,Lleida,37282,3534,910,1351,1273,1369,24,Cerrajero,Criminología,married,13,ground floor with garden,dog,4,nobinary,dog,yes,castrated_male,Setter Inglés,8,unknown
AnimalAdoption,Evelyn,Singapur,Badajoz,Alcalá de Guadaira,74120,1994,195,949,850,1600,91,Politólogo,Criminología,single,12,triplex,snake,17,male,hamster,no,unknow,Schnauzer miniatura (Zwergschnauzer),13,foster
Animal,Allison,Colombia,Segovia,Cabra,47608,1439,1175,167,97,1557,67,Computista,Ciencias políticas,relationship,12,semi-detached house,cat,4,female,snake,yes,castrated_male,Drever,9,other
Pages,Cathy,Costa Rica,La Gomera,Reus,97099,3916,643,1367,1906,666,96,Contador,Tecnologías de la información y comunicación,married,5,terraced house,cat,6,female,,,,,0,
PublicationAdoption,Rosalind,Francia,Valencia,Mataró,37622,2682,1613,625,444,1573,91,Computista,Ingeniería Informatica,,20,ground floor,bunny,13,other,hamster,yes,intact_male,Lundehund Noruego,15,vet
PublicationAdoption,Kevin,Paraguay,Zaragoza,Cangas de Narcea,38035,2732,1949,775,8,466,77,Músico,Mercadotecnia y publicidad,divorced,10,ground floor,,3,,turtles,no,intact_male,Sabueso de Hamilton,10,healthy
AnimalAdoption,Donald,Bolivia,Huesca,Mondoñedo,68855,3172,1889,143,1140,653,3,Arquitecto,Bachillerato,divorced,7,,snake,18,male,other,yes,castrated_male,Eurasier,17,unknown
AnimalAdoption,Ina,Colombia,Orense,Badalona,95192,3267,376,1059,1832,1033,73,Biólogo,Magisterio,separated,2,attic,hamster,1,male,snake,unknown,intact_male,Ca de Bestiar,12,foster
AnimalAdoption,Robert,Pakistan,Murcia,Melilla,23712,5807,1928,1983,1896,389,31,Ingeniero,Tecnologías de la información y comunicación,separated,6,detached house,,8,female,turtles,no,intact_female,Lakeland terrier,5,adopted
PublicationAdoption,Walter,España,Badajoz,Alcántara,93431,2424,1626,395,403,639,92,Enfermero,Sociología y antropología,separated,17,,dog,1,other,bunny,unknown,castrated_male,Sabueso de Hannover,13,adopted
AnimalAdoption,Harvey,Bolivia,Formentera,Ciudad Rodrigo,53225,3171,113,1994,1064,1499,2,Geógrafo,Administración y gestión de empresas,married,0,attic,hamster,4,male,cat,unknown,neutered_female,Gran Munsterlander,13,foster
AnimalAdoption,Briana,Mexico,Alicante,Terrassa,68838,3053,809,1687,557,1308,32,Botánico,Derecho,relationship,8,loft,other,7,,turtles,unknown,unknow,Vizsla,11,other
Animal,Jeanette,Argentina,Guadalajara,Soria,97997,3481,1615,378,1488,1594,11,Bibliotecólogo,Ingeniería mecánica y metalurgia,divorced,18,terraced house,turtles,8,male,snake,,castrated_male,Epagneul Picard,17,healthy
AnimalAdoption,Mary,Costa Rica,Granada,Puente-Genil,63795,3146,1456,22,1668,488,45,Botánico,Bellas artes,divorced,18,flat,,11,nobinary,cat,,neutered_female,Sabueso Suizo,6,adopted
Pages,Jean,Paraguay,A Coruña,Soria,58894,3537,1321,1661,555,1055,4,Químico,"Negocios y administración, programas multidisciplinarios o generales",divorced,11,ground floor with garden,bunny,18,nobinary,,,,,0,
AnimalAdoption,Michael,Costa Rica,Castellón,Guadalajara,50737,3179,181,1105,1893,76,66,Cerrajero,Magisterio,married,12,triplex,turtles,2,nobinary,snake,,intact_female,Sabueso Francés blanco y negro,6,healthy
Animal,Tracy,Honduras,León,Valdepeñas,11212,4380,1975,1313,1092,621,8,Cocinero,ESO,married,13,attic,cat,14,other,turtles,unknown,intact_female,Finnish Lapphound,6,other
AnimalAdoption,Brad,Colombia,Cáceres,Tomelloso,17778,2693,960,117,1616,1253,18,Paramédico,Magisterio,relationship,1,semi-detached house,hamster,0,nobinary,other,no,castrated_male,Rottweiler,13,vet
Pages,William,Francia,León,Tineo,75005,2757,1384,569,804,1463,15,Cocinero,Tecnologías de la información y comunicación,,16,,bunny,17,male,,,,,0,
PublicationAdoption,Phyllis,Chile,Fuerteventura,Extremadura,50697,3059,1314,1119,626,224,39,,Ingeniería química,relationship,19,quadplex,bunny,15,,bunny,no,neutered_female,Braco de Saint Germain,13,vet
AnimalShelter,James,Nicaragua,Toledo,Zaragoza,72281,2290,346,1724,220,558,62,Músico,Ciencias políticas,separated,2,attic,cat,18,,snake,yes,neutered_female,Galgo Español,16,adopted
Animal,Gene,El Salvador,Cáceres,A Coruña,82649,4219,398,1959,1862,1920,22,Paleontólogo,Trabajo y atención social,married,1,loft,hamster,6,female,other,yes,intact_male,Landseer,7,foster
PublicationAdoption,Robert,Colombia,Avila,Lleida,77271,2570,371,1659,540,870,19,Botánico,Magisterio,relationship,6,terraced house,,8,other,bunny,yes,castrated_male,Golden Retriever,7,sick
AnimalAdoption,Robert,Colombia,Segovia,Tarragona,98291,3011,1514,254,1243,1017,23,Químico,Derecho,married,16,terraced house,,14,female,dog,no,unknow,Dogo del Tibet,13,foster
Pages,Annie,El Salvador,Córdoba,Ciudad Rodrigo,12127,1324,86,777,461,1714,9,Historiador,Bachillerato,,6,detached house,dog,3,male,,,,,0,
AnimalAdoption,Maria,Malta,Albacete,Monforte de Lemos,82920,3818,1440,1930,448,802,49,,Bachillerato,married,14,detached house,cat,9,other,hamster,no,castrated_male,Spítz Alemán,18,healthy
AnimalAdoption,Laurie,Guinea Ecuatorial,Soria,Vilagarcía de Arousa,30425,2188,81,1206,901,1972,0,Médico cirujano,Negocios y comercio,single,14,loft,other,17,male,hamster,yes,neutered_female,Braco de Bourbonnais,14,vet
AnimalShelter,Mary,Republica Dominicana,Girona,Lugo,51370,4309,1647,1789,873,1787,6,Profesor,Bachillerato,,14,ground floor,turtles,19,male,cat,,neutered_female,Mastín de los Pirineos,5,other
Pages,Antonia,Uruguay,Mallorca,Portugalete,34986,3038,1461,338,1239,50,9,Periodista,Negocios y comercio,divorced,16,semi-detached house,other,5,female,,,,,0,
PublicationAdoption,Amy,Alemania,Mallorca,Extremadura,23766,1668,735,311,622,189,31,Profesor,Ingeniería química,relationship,9,flat,snake,10,,snake,yes,intact_female,Griffon Bleu de Gascogne,9,sick
Pages,William,Guatemala,Sevilla,Andújar,20950,2322,1147,747,428,111,53,Filólogo,"Negocios y administración, programas multidisciplinarios o generales",married,14,triplex,snake,2,female,,,,,0,
Pages,Adrienne,Paraguay,Jaén,Lorca,71379,3640,516,1261,1863,805,74,Botánico,Criminología,separated,8,ground floor with garden,hamster,10,nobinary,,,,,0,
PublicationAdoption,Crystal,Chile,Navarra,L’Hospitalet de Llobregat,32002,4028,1552,1119,1357,294,37,Lechero,Negocios y comercio,single,4,quadplex,bunny,18,nobinary,dog,unknown,castrated_male,Basenji,3,dead
Animal,Vickie,El Salvador,Huesca,Cantabria,85448,3438,1936,271,1231,1003,47,Sociólogo,Tecnologías de la información y comunicación,separated,4,ground floor with garden,turtles,11,nobinary,turtles,,intact_female,Cirneco del Etna,3,unknown
Animal,Augusta,Peru,Sevilla,Granada,90487,4233,1303,1039,1891,1157,84,Técnico de sonido,Contabilidad y fiscalización,divorced,14,attic,snake,8,male,turtles,,intact_male,Terrier japonés (Nihon teria),13,adopted
PublicationAdoption,Cleta,El Salvador,Santa Cruz de Tenerife,Extremadura,69534,3793,1828,695,1270,139,29,,Psicología,married,2,ground floor,turtles,7,nobinary,dog,yes,castrated_male,Bedlington Terrier,13,healthy
Pages,Dorothy,Venezuela,Formentera,Barakaldo,69676,4217,1722,1308,1187,620,87,Músico,Criminología,divorced,10,triplex,cat,10,,,,,,0,
Animal,Lisa,Nicaragua,Fuerteventura,Huelva,23624,1898,184,1394,320,1412,71,Profesor,Economía,relationship,10,ground floor,dog,20,other,turtles,no,neutered_female,Setter Inglés,16,foster
Pages,Rosa,Cuba,Zaragoza,Navarra,61044,3790,607,1244,1939,689,68,Biólogo,Tecnologías de la información y comunicación,relationship,12,quadplex,snake,13,nobinary,,,,,0,
Animal,Fernando,Paraguay,Huelva,Balearic Islands,25059,4387,1392,1453,1542,35,63,Médico cirujano,"Finanzas, banca y seguros",,4,loft,bunny,7,female,cat,yes,neutered_female,Terrier brasilero,7,vet
PublicationAdoption,Renee,Alemania,Badajoz,Cádiz,15107,2916,636,1514,766,1245,84,Secretaria,Ingeniería mecánica y metalurgia,married,12,,other,17,other,bunny,,neutered_female,Bulldog inglés,15,vet
AnimalAdoption,Thomas,Pakistan,La Rioja,Reus,17187,2739,1170,1325,244,1097,44,Secretaria,Magisterio,divorced,13,ground floor,turtles,18,nobinary,bunny,no,unknow,Basset Hound,11,sick
PublicationAdoption,Susan,Paraguay,Alicante,Vitoria-Gasteiz,66081,2229,1728,123,378,42,29,Computista,Negocios y comercio,,0,loft,bunny,16,nobinary,snake,unknown,intact_female,Galgo húngaro (Magyar Agar),12,healthy
Pages,Maurice,Argentina,Jaén,Vigo,98044,2398,651,698,1049,1385,56,Artesano,ESO,relationship,2,apartment,other,14,male,,,,,0,
Pages,Marty,Republica de Irlanda,Murcia,Donostia–San Sebastián,13912,3684,1191,736,1757,1973,51,Ingeniero,Sociología y antropología,divorced,8,,dog,11,,,,,,0,
AnimalShelter,Robert,Nicaragua,Burgos,Cartagena,33557,3827,1250,1356,1221,607,88,Historiador,Ingeniería Informatica,,14,attic,cat,7,nobinary,bunny,no,neutered_female,Gran Griffon Vendeano,13,foster
PublicationAdoption,Michael,Republica Dominicana,La Palma,Don Benito,98182,5097,1499,1666,1932,1419,27,Paleontólogo,"Finanzas, banca y seguros",divorced,8,semi-detached house,bunny,4,male,dog,yes,unknow,Shih Tzu,14,dead
AnimalAdoption,Michelle,Nicaragua,Badajoz,Granollers,46794,3413,626,876,1911,1765,26,Electricista,Tecnologías de la información y comunicación,relationship,4,ground floor,snake,9,nobinary,cat,yes,unknow,Gran Danés (Dogo Aleman),12,sick
AnimalAdoption,Bryan,Malta,Tarragona,Pamplona,68428,2592,564,830,1198,1093,14,Carpintero,"Negocios y administración, programas multidisciplinarios o generales",married,5,,cat,4,other,turtles,,castrated_male,Fox terrier de pelo liso,18,sick
AnimalAdoption,Jerome,Colombia,El Hierro,Granollers,30739,2476,1901,46,529,1851,91,Farmacólogo,Ingeniería Informatica,married,5,terraced house,hamster,6,other,bunny,yes,unknow,Gran Munsterlander,15,sick
Animal,Edward,Chile,Murcia,Carmona,54520,4284,1020,1557,1707,727,81,Geógrafo,Administración y gestión de empresas,single,18,bungalows,cat,7,female,turtles,yes,intact_male,Irish Water Spaniel,19,unknown
Pages,Douglas,Costa Rica,Mallorca,Torrelavega,21778,1271,733,277,261,913,39,Cerrajero,Administración y gestión de empresas,single,18,,hamster,20,female,,,,,0,
PublicationAdoption,Zachary,Cuba,Mallorca,Tomelloso,89001,2198,778,905,515,1511,91,Farmacólogo,Contabilidad y fiscalización,,9,apartment,bunny,4,,dog,yes,intact_male,Lhasa Apso,16,foster
PublicationAdoption,Mary,India,Las Palmas de Gran Canaria,Valdepeñas,77111,3340,785,1674,881,1868,51,Lavandero,"Negocios y administración, programas multidisciplinarios o generales",relationship,14,studio,turtles,4,female,hamster,,intact_female,Terrier cazador alemán,1,sick
AnimalAdoption,Tracey,Honduras,Ciudad Real,Mérida,10928,4944,1745,1945,1254,1829,57,Biólogo,Tecnología y protección del medio ambiente,divorced,19,duplex,,15,male,bunny,,intact_female,Ca de Bestiar,20,unknown
AnimalShelter,Charles,Malta,Navarra,Torrelavega,11541,4858,1816,1743,1299,375,10,Botánico,"Negocios y administración, programas multidisciplinarios o generales",single,3,duplex,bunny,0,male,snake,no,castrated_male,Skye terrier,18,other
PublicationAdoption,Dave,Malta,Alicante,Donostia–San Sebastián,99135,4743,1524,1676,1543,1679,77,Abogado,Ingeniería mecánica y metalurgia,divorced,12,ground floor with garden,snake,18,,turtles,,intact_female,Gran Gascón Saintongeois,15,dead
PublicationAdoption,David,Paraguay,Orense,Portugalete,28782,2621,1317,845,459,168,13,Cocinero,Sociología y antropología,divorced,12,loft,other,1,,cat,no,intact_female,Sussex Spaniel,18,sick
AnimalAdoption,Noreen,Costa Rica,Cantabria,Cornellà,61343,2908,1582,511,815,622,10,Botánico,Bellas artes,married,3,semi-detached house,other,2,other,turtles,yes,castrated_male,Irish soft coated wheaten terrier,6,adopted
AnimalAdoption,Edward,Cuba,Asturias,Antequera,23587,3443,1788,1035,620,843,45,Carpintero,Mercadotecnia y publicidad,divorced,19,quadplex,bunny,7,other,cat,,intact_female,Cao de Fila de Sao Miguel,10,adopted
PublicationAdoption,James,Costa Rica,Granada,Álava,44067,3428,1009,1776,643,970,38,Contador,Tecnología y protección del medio ambiente,married,4,ground floor,snake,18,female,cat,no,intact_male,Basset Leonado de Bretaña (Basset fauve de Bretagne),11,other
AnimalAdoption,Paul,Uruguay,Huelva,Carmona,71590,2785,725,1166,894,879,3,Carpintero,Ingeniería mecánica y metalurgia,separated,8,quadplex,snake,4,female,turtles,yes,neutered_female,Elkhound Sueco,9,adopted
Animal,David,Mexico,Badajoz,Pamplona,77925,829,79,699,51,1455,63,Historiador,Contabilidad y fiscalización,single,13,attic,,9,,snake,yes,neutered_female,Slovensky Kopov,7,foster
Animal,Michael,Peru,Ciudad Real,Lucena,12394,1021,587,198,236,218,96,Frutero,Administración y gestión de empresas,relationship,13,semi-detached house,snake,4,other,bunny,yes,intact_female,Sabueso Yugoslavo tricolor,4,unknown
Animal,Kathrine,Nicaragua,Mallorca,Balearic Islands,70400,4137,1107,1797,1233,65,63,Computista,Derecho,married,2,,hamster,9,nobinary,other,,intact_female,Hokkaido,6,adopted
AnimalShelter,Donald,Nicaragua,La Gomera,Las Palmas,37962,3227,1168,604,1455,1439,46,Matemático,Negocios y comercio,,19,studio,cat,5,male,dog,unknown,intact_male,Alaskan malamute,14,unknown
PublicationAdoption,Kimberly,Costa Rica,Burgos,Sestao,90676,4136,1767,480,1889,803,5,Contador,Tecnología y protección del medio ambiente,separated,7,duplex,bunny,16,male,other,no,intact_male,Manchester terrier,11,adopted
Pages,Vincent,Colombia,Cáceres,Torrelavega,66248,3047,152,1088,1807,261,33,Psicólogo,Contabilidad y fiscalización,single,14,ground floor with garden,dog,19,nobinary,,,,,0,
Pages,Ralph,Costa Rica,Cádiz,Luarca,87185,1380,711,543,126,557,83,Profesor,Ingeniería Informatica,single,14,terraced house,bunny,20,nobinary,,,,,0,
Pages,Eric,Panama,La Rioja,Girona,64347,3188,594,768,1826,987,88,Sociólogo,Ingeniería mecánica y metalurgia,separated,16,flat,bunny,0,female,,,,,0,
AnimalAdoption,Esther,Reino Unido,Toledo,Valladolid,45947,1889,599,897,393,729,72,Bibliotecólogo,Bellas artes,divorced,13,flat,dog,14,,bunny,unknown,neutered_female,Cao da Serra de Aires,9,foster
Pages,Joyce,Panama,Zaragoza,Vilagarcía de Arousa,87986,2153,883,304,966,1564,35,,Administración y gestión de empresas,divorced,7,duplex,snake,5,other,,,,,0,
AnimalAdoption,Linda,Alemania,Alicante,Chiclana de la Frontera,95270,2482,1185,457,840,1739,66,Psicólogo,Ingeniería mecánica y metalurgia,relationship,5,duplex,hamster,0,,other,no,intact_male,Caniche Toy (Toy Poodle),6,sick
Animal,Shirley,Cuba,Toledo,Santa Cruz de Tenerife,41685,3617,1471,603,1543,1664,68,Frutero,Bellas artes,relationship,13,semi-detached house,snake,3,other,snake,unknown,intact_female,Smoushond Holandés,18,dead
AnimalShelter,Duane,Chile,Menorca,Chiclana de la Frontera,95947,1197,48,717,432,1490,97,Archivólogo,Ingeniería mecánica y metalurgia,relationship,15,,dog,11,female,other,unknown,castrated_male,Dunker,1,dead
PublicationAdoption,Maurice,Malta,Huesca,Jaca,89942,3738,1440,597,1701,1033,34,Bibliotecólogo,Psicología,relationship,7,terraced house,dog,6,nobinary,turtles,unknown,neutered_female,Collie de Pelo Largo,18,dead
